date,order_id,order_total,Overall_Avg_Total,Difference_from_Avg_Total,MAD_Overall,AVG_Total_BY_ITEM,Difference_from_AVG_by_ITEM,MAD_by_item
3-May,136-1,36.02,43.962370173102485,-7.942370173102482,0.00000000000004436871051061238,50.30396551724142,-14.28396551724142,-0.0000000000000019916011435086696
3-May,135-1,68.19,43.962370173102485,24.227629826897513,0.00000000000004436871051061238,50.30396551724142,17.886034482758575,-0.0000000000000019916011435086696
3-May,134-1,89.68,43.962370173102485,45.71762982689752,0.00000000000004436871051061238,50.30396551724142,39.376034482758584,-0.0000000000000019916011435086696
3-May,133-1,20.65,43.962370173102485,-23.312370173102487,0.00000000000004436871051061238,50.30396551724142,-29.653965517241424,-0.0000000000000019916011435086696
3-May,133-2,18.01,43.962370173102485,-25.952370173102484,0.00000000000004436871051061238,50.30396551724142,-32.29396551724142,-0.0000000000000019916011435086696
3-May,132-1,39.62,43.962370173102485,-4.342370173102488,0.00000000000004436871051061238,50.30396551724142,-10.683965517241425,-0.0000000000000019916011435086696
3-May,131-1,63.88,43.962370173102485,19.917629826897517,0.00000000000004436871051061238,50.30396551724142,13.57603448275858,-0.0000000000000019916011435086696
3-May,130-1,38.66,43.962370173102485,-5.302370173102489,0.00000000000004436871051061238,50.30396551724142,-11.643965517241426,-0.0000000000000019916011435086696
3-May,129-1,59.03,43.962370173102485,15.067629826897516,0.00000000000004436871051061238,50.30396551724142,8.726034482758578,-0.0000000000000019916011435086696
3-May,128-1,51.37,43.962370173102485,7.407629826897512,0.00000000000004436871051061238,50.30396551724142,1.0660344827585746,-0.0000000000000019916011435086696
3-May,127-1,49.09,43.962370173102485,5.127629826897518,0.00000000000004436871051061238,50.30396551724142,-1.2139655172414194,-0.0000000000000019916011435086696
3-May,126-1,109.97,43.962370173102485,66.00762982689751,0.00000000000004436871051061238,50.30396551724142,59.666034482758576,-0.0000000000000019916011435086696
3-May,125-1,38.66,43.962370173102485,-5.302370173102489,0.00000000000004436871051061238,50.30396551724142,-11.643965517241426,-0.0000000000000019916011435086696
3-May,124-1,115.52,43.962370173102485,71.55762982689751,0.00000000000004436871051061238,50.30396551724142,65.21603448275857,-0.0000000000000019916011435086696
3-May,123-1,45,43.962370173102485,1.0376298268975148,0.00000000000004436871051061238,50.30396551724142,-5.303965517241423,-0.0000000000000019916011435086696
3-May,122-1,113.33,43.962370173102485,69.36762982689751,0.00000000000004436871051061238,50.30396551724142,63.026034482758575,-0.0000000000000019916011435086696
3-May,121-1,40.62,43.962370173102485,-3.3423701731024877,0.00000000000004436871051061238,50.30396551724142,-9.683965517241425,-0.0000000000000019916011435086696
3-May,120-1,70.35,43.962370173102485,26.38762982689751,0.00000000000004436871051061238,50.30396551724142,20.04603448275857,-0.0000000000000019916011435086696
3-May,119-1,58.52,43.962370173102485,14.557629826897518,0.00000000000004436871051061238,50.30396551724142,8.21603448275858,-0.0000000000000019916011435086696
3-May,117-1,43.66,43.962370173102485,-0.3023701731024886,0.00000000000004436871051061238,50.30396551724142,-6.643965517241426,-0.0000000000000019916011435086696
3-May,115-1,59.31,43.962370173102485,15.347629826897517,0.00000000000004436871051061238,50.30396551724142,9.00603448275858,-0.0000000000000019916011435086696
3-May,114-1,79.74,43.962370173102485,35.77762982689751,0.00000000000004436871051061238,50.30396551724142,29.436034482758572,-0.0000000000000019916011435086696
3-May,112-1,35.62,43.962370173102485,-8.342370173102488,0.00000000000004436871051061238,50.30396551724142,-14.683965517241425,-0.0000000000000019916011435086696
3-May,111-1,61.03,43.962370173102485,17.067629826897516,0.00000000000004436871051061238,50.30396551724142,10.726034482758578,-0.0000000000000019916011435086696
3-May,110-1,66.95,43.962370173102485,22.987629826897518,0.00000000000004436871051061238,50.30396551724142,16.64603448275858,-0.0000000000000019916011435086696
3-May,109-1,41.3,43.962370173102485,-2.662370173102488,0.00000000000004436871051061238,50.30396551724142,-9.003965517241426,-0.0000000000000019916011435086696
3-May,108-1,69.17,43.962370173102485,25.207629826897517,0.00000000000004436871051061238,50.30396551724142,18.86603448275858,-0.0000000000000019916011435086696
3-May,106-1,38.66,43.962370173102485,-5.302370173102489,0.00000000000004436871051061238,50.30396551724142,-11.643965517241426,-0.0000000000000019916011435086696
3-May,105-1,46.3,43.962370173102485,2.337629826897512,0.00000000000004436871051061238,50.30396551724142,-4.003965517241426,-0.0000000000000019916011435086696
3-May,104-1,58.03,43.962370173102485,14.067629826897516,0.00000000000004436871051061238,50.30396551724142,7.726034482758578,-0.0000000000000019916011435086696
3-May,103-1,42.66,43.962370173102485,-1.3023701731024886,0.00000000000004436871051061238,50.30396551724142,-7.643965517241426,-0.0000000000000019916011435086696
3-May,102-1,20.01,43.962370173102485,-23.952370173102484,0.00000000000004436871051061238,50.30396551724142,-30.29396551724142,-0.0000000000000019916011435086696
3-May,100-1,35.62,43.962370173102485,-8.342370173102488,0.00000000000004436871051061238,50.30396551724142,-14.683965517241425,-0.0000000000000019916011435086696
3-May,99-1,44.3,43.962370173102485,0.337629826897512,0.00000000000004436871051061238,50.30396551724142,-6.003965517241426,-0.0000000000000019916011435086696
3-May,97-1,42.9,43.962370173102485,-1.0623701731024866,0.00000000000004436871051061238,50.30396551724142,-7.403965517241424,-0.0000000000000019916011435086696
3-May,96-1,71.95,43.962370173102485,27.987629826897518,0.00000000000004436871051061238,50.30396551724142,21.64603448275858,-0.0000000000000019916011435086696
3-May,95-1,43.66,43.962370173102485,-0.3023701731024886,0.00000000000004436871051061238,50.30396551724142,-6.643965517241426,-0.0000000000000019916011435086696
3-May,94-1,46.26,43.962370173102485,2.297629826897513,0.00000000000004436871051061238,50.30396551724142,-4.043965517241425,-0.0000000000000019916011435086696
3-May,93-1,39.02,43.962370173102485,-4.942370173102482,0.00000000000004436871051061238,50.30396551724142,-11.28396551724142,-0.0000000000000019916011435086696
3-May,92-1,78.84,43.962370173102485,34.87762982689752,0.00000000000004436871051061238,50.30396551724142,28.53603448275858,-0.0000000000000019916011435086696
3-May,90-1,19,43.962370173102485,-24.962370173102485,0.00000000000004436871051061238,50.30396551724142,-31.303965517241423,-0.0000000000000019916011435086696
3-May,88-1,22.65,43.962370173102485,-21.312370173102487,0.00000000000004436871051061238,50.30396551724142,-27.653965517241424,-0.0000000000000019916011435086696
3-May,87-1,42.82,43.962370173102485,-1.142370173102485,0.00000000000004436871051061238,50.30396551724142,-7.483965517241423,-0.0000000000000019916011435086696
3-May,85-1,97.69,43.962370173102485,53.72762982689751,0.00000000000004436871051061238,50.30396551724142,47.386034482758575,-0.0000000000000019916011435086696
1-May,155-1,57,43.962370173102485,13.037629826897515,0.00000000000004436871051061238,67.49705882352941,-10.497058823529414,-0.0000000000000019916011435086696
1-May,142-1,57.45,43.962370173102485,13.487629826897518,0.00000000000004436871051061238,67.49705882352941,-10.047058823529412,-0.0000000000000019916011435086696
2-May,132-1,66.16,43.962370173102485,22.19762982689751,0.00000000000004436871051061238,67.49705882352941,-1.3370588235294179,-0.0000000000000019916011435086696
2-May,127-1,94.11,43.962370173102485,50.147629826897514,0.00000000000004436871051061238,67.49705882352941,26.612941176470585,-0.0000000000000019916011435086696
2-May,106-1,45.3,43.962370173102485,1.337629826897512,0.00000000000004436871051061238,67.49705882352941,-22.197058823529417,-0.0000000000000019916011435086696
2-May,104-1,110.4,43.962370173102485,66.43762982689752,0.00000000000004436871051061238,67.49705882352941,42.90294117647059,-0.0000000000000019916011435086696
2-May,100-1,56.09,43.962370173102485,12.127629826897518,0.00000000000004436871051061238,67.49705882352941,-11.407058823529411,-0.0000000000000019916011435086696
3-May,213-1,57.01,43.962370173102485,13.047629826897513,0.00000000000004436871051061238,67.49705882352941,-10.487058823529416,-0.0000000000000019916011435086696
3-May,211-1,72.5,43.962370173102485,28.537629826897515,0.00000000000004436871051061238,67.49705882352941,5.002941176470586,-0.0000000000000019916011435086696
3-May,188-1,33.8,43.962370173102485,-10.162370173102488,0.00000000000004436871051061238,67.49705882352941,-33.69705882352942,-0.0000000000000019916011435086696
3-May,187-1,81.46,43.962370173102485,37.49762982689751,0.00000000000004436871051061238,67.49705882352941,13.96294117647058,-0.0000000000000019916011435086696
3-May,172-1,28.16,43.962370173102485,-15.802370173102485,0.00000000000004436871051061238,67.49705882352941,-39.33705882352942,-0.0000000000000019916011435086696
3-May,131-1,63.88,43.962370173102485,19.917629826897517,0.00000000000004436871051061238,67.49705882352941,-3.617058823529412,-0.0000000000000019916011435086696
3-May,124-1,115.52,43.962370173102485,71.55762982689751,0.00000000000004436871051061238,67.49705882352941,48.02294117647058,-0.0000000000000019916011435086696
3-May,120-1,70.35,43.962370173102485,26.38762982689751,0.00000000000004436871051061238,67.49705882352941,2.85294117647058,-0.0000000000000019916011435086696
3-May,119-1,58.52,43.962370173102485,14.557629826897518,0.00000000000004436871051061238,67.49705882352941,-8.977058823529411,-0.0000000000000019916011435086696
3-May,114-1,79.74,43.962370173102485,35.77762982689751,0.00000000000004436871051061238,67.49705882352941,12.24294117647058,-0.0000000000000019916011435086696
1-May,135-1,35.1,43.962370173102485,-8.862370173102484,0.00000000000004436871051061238,66.53076923076921,-31.430769230769208,-0.0000000000000019916011435086696
1-May,109-1,75,43.962370173102485,31.037629826897515,0.00000000000004436871051061238,66.53076923076921,8.46923076923079,-0.0000000000000019916011435086696
1-May,108-1,65.62,43.962370173102485,21.65762982689752,0.00000000000004436871051061238,66.53076923076921,-0.9107692307692048,-0.0000000000000019916011435086696
2-May,138-1,79.38,43.962370173102485,35.41762982689751,0.00000000000004436871051061238,66.53076923076921,12.849230769230786,-0.0000000000000019916011435086696
2-May,136-1,68.26,43.962370173102485,24.29762982689752,0.00000000000004436871051061238,66.53076923076921,1.7292307692307958,-0.0000000000000019916011435086696
2-May,132-1,66.16,43.962370173102485,22.19762982689751,0.00000000000004436871051061238,66.53076923076921,-0.37076923076921275,-0.0000000000000019916011435086696
2-May,127-1,94.11,43.962370173102485,50.147629826897514,0.00000000000004436871051061238,66.53076923076921,27.57923076923079,-0.0000000000000019916011435086696
2-May,125-1,109.19,43.962370173102485,65.22762982689751,0.00000000000004436871051061238,66.53076923076921,42.65923076923079,-0.0000000000000019916011435086696
2-May,119-1,75.9,43.962370173102485,31.93762982689752,0.00000000000004436871051061238,66.53076923076921,9.369230769230796,-0.0000000000000019916011435086696
2-May,114-1,64.01,43.962370173102485,20.04762982689752,0.00000000000004436871051061238,66.53076923076921,-2.5207692307692042,-0.0000000000000019916011435086696
2-May,107-1,53.73,43.962370173102485,9.767629826897512,0.00000000000004436871051061238,66.53076923076921,-12.800769230769212,-0.0000000000000019916011435086696
2-May,106-1,45.3,43.962370173102485,1.337629826897512,0.00000000000004436871051061238,66.53076923076921,-21.230769230769212,-0.0000000000000019916011435086696
2-May,104-1,110.4,43.962370173102485,66.43762982689752,0.00000000000004436871051061238,66.53076923076921,43.869230769230796,-0.0000000000000019916011435086696
2-May,102-1,48.77,43.962370173102485,4.807629826897518,0.00000000000004436871051061238,66.53076923076921,-17.760769230769206,-0.0000000000000019916011435086696
3-May,215-1,50,43.962370173102485,6.037629826897515,0.00000000000004436871051061238,66.53076923076921,-16.53076923076921,-0.0000000000000019916011435086696
3-May,203-1,60.01,43.962370173102485,16.047629826897513,0.00000000000004436871051061238,66.53076923076921,-6.520769230769211,-0.0000000000000019916011435086696
3-May,199-1,80.9,43.962370173102485,36.93762982689752,0.00000000000004436871051061238,66.53076923076921,14.369230769230796,-0.0000000000000019916011435086696
3-May,183-1,33.36,43.962370173102485,-10.602370173102486,0.00000000000004436871051061238,66.53076923076921,-33.17076923076921,-0.0000000000000019916011435086696
3-May,180-1,72.08,43.962370173102485,28.117629826897513,0.00000000000004436871051061238,66.53076923076921,5.549230769230789,-0.0000000000000019916011435086696
3-May,147-1,63.78,43.962370173102485,19.817629826897516,0.00000000000004436871051061238,66.53076923076921,-2.750769230769208,-0.0000000000000019916011435086696
3-May,140-1,51.09,43.962370173102485,7.127629826897518,0.00000000000004436871051061238,66.53076923076921,-15.440769230769206,-0.0000000000000019916011435086696
3-May,137-1,38.36,43.962370173102485,-5.602370173102486,0.00000000000004436871051061238,66.53076923076921,-28.17076923076921,-0.0000000000000019916011435086696
3-May,131-1,63.88,43.962370173102485,19.917629826897517,0.00000000000004436871051061238,66.53076923076921,-2.650769230769207,-0.0000000000000019916011435086696
3-May,128-1,51.37,43.962370173102485,7.407629826897512,0.00000000000004436871051061238,66.53076923076921,-15.160769230769212,-0.0000000000000019916011435086696
3-May,124-1,115.52,43.962370173102485,71.55762982689751,0.00000000000004436871051061238,66.53076923076921,48.98923076923079,-0.0000000000000019916011435086696
3-May,119-1,58.52,43.962370173102485,14.557629826897518,0.00000000000004436871051061238,66.53076923076921,-8.010769230769206,-0.0000000000000019916011435086696
1-May,132-1,96.29,43.962370173102485,52.32762982689752,0.00000000000004436871051061238,70.58222222222223,25.70777777777778,-0.0000000000000019916011435086696
1-May,115-1,78.84,43.962370173102485,34.87762982689752,0.00000000000004436871051061238,70.58222222222223,8.257777777777775,-0.0000000000000019916011435086696
1-May,108-1,65.62,43.962370173102485,21.65762982689752,0.00000000000004436871051061238,70.58222222222223,-4.962222222222223,-0.0000000000000019916011435086696
2-May,156-1,32.27,43.962370173102485,-11.692370173102482,0.00000000000004436871051061238,70.58222222222223,-38.312222222222225,-0.0000000000000019916011435086696
2-May,136-1,68.26,43.962370173102485,24.29762982689752,0.00000000000004436871051061238,70.58222222222223,-2.322222222222223,-0.0000000000000019916011435086696
2-May,125-1,109.19,43.962370173102485,65.22762982689751,0.00000000000004436871051061238,70.58222222222223,38.60777777777777,-0.0000000000000019916011435086696
2-May,119-1,75.9,43.962370173102485,31.93762982689752,0.00000000000004436871051061238,70.58222222222223,5.317777777777778,-0.0000000000000019916011435086696
2-May,118-1,117.5,43.962370173102485,73.53762982689751,0.00000000000004436871051061238,70.58222222222223,46.91777777777777,-0.0000000000000019916011435086696
2-May,116-1,68.19,43.962370173102485,24.227629826897513,0.00000000000004436871051061238,70.58222222222223,-2.3922222222222302,-0.0000000000000019916011435086696
2-May,104-1,110.4,43.962370173102485,66.43762982689752,0.00000000000004436871051061238,70.58222222222223,39.81777777777778,-0.0000000000000019916011435086696
3-May,213-1,57.01,43.962370173102485,13.047629826897513,0.00000000000004436871051061238,70.58222222222223,-13.57222222222223,-0.0000000000000019916011435086696
3-May,212-1,63.19,43.962370173102485,19.227629826897513,0.00000000000004436871051061238,70.58222222222223,-7.39222222222223,-0.0000000000000019916011435086696
3-May,211-1,72.5,43.962370173102485,28.537629826897515,0.00000000000004436871051061238,70.58222222222223,1.917777777777772,-0.0000000000000019916011435086696
3-May,208-1,54,43.962370173102485,10.037629826897515,0.00000000000004436871051061238,70.58222222222223,-16.582222222222228,-0.0000000000000019916011435086696
3-May,204-1,80,43.962370173102485,36.037629826897515,0.00000000000004436871051061238,70.58222222222223,9.417777777777772,-0.0000000000000019916011435086696
3-May,199-1,80.9,43.962370173102485,36.93762982689752,0.00000000000004436871051061238,70.58222222222223,10.317777777777778,-0.0000000000000019916011435086696
3-May,196-1,64.53,43.962370173102485,20.567629826897516,0.00000000000004436871051061238,70.58222222222223,-6.052222222222227,-0.0000000000000019916011435086696
3-May,192-1,39.91,43.962370173102485,-4.052370173102489,0.00000000000004436871051061238,70.58222222222223,-30.67222222222223,-0.0000000000000019916011435086696
3-May,189-1,42.55,43.962370173102485,-1.412370173102488,0.00000000000004436871051061238,70.58222222222223,-28.03222222222223,-0.0000000000000019916011435086696
3-May,174-4,34.23,43.962370173102485,-9.732370173102488,0.00000000000004436871051061238,70.58222222222223,-36.35222222222223,-0.0000000000000019916011435086696
3-May,162-1,63.19,43.962370173102485,19.227629826897513,0.00000000000004436871051061238,70.58222222222223,-7.39222222222223,-0.0000000000000019916011435086696
3-May,155-1,80.92,43.962370173102485,36.95762982689752,0.00000000000004436871051061238,70.58222222222223,10.337777777777774,-0.0000000000000019916011435086696
3-May,147-1,63.78,43.962370173102485,19.817629826897516,0.00000000000004436871051061238,70.58222222222223,-6.802222222222227,-0.0000000000000019916011435086696
3-May,135-1,68.19,43.962370173102485,24.227629826897513,0.00000000000004436871051061238,70.58222222222223,-2.3922222222222302,-0.0000000000000019916011435086696
3-May,120-1,70.35,43.962370173102485,26.38762982689751,0.00000000000004436871051061238,70.58222222222223,-0.23222222222223365,-0.0000000000000019916011435086696
3-May,108-1,69.17,43.962370173102485,25.207629826897517,0.00000000000004436871051061238,70.58222222222223,-1.4122222222222263,-0.0000000000000019916011435086696
3-May,92-1,78.84,43.962370173102485,34.87762982689752,0.00000000000004436871051061238,70.58222222222223,8.257777777777775,-0.0000000000000019916011435086696
1-May,88-1,16.41,43.962370173102485,-27.552370173102485,0.00000000000004436871051061238,25.989553072625682,-9.579553072625682,-0.0000000000000019916011435086696
1-May,87-1,27.54,43.962370173102485,-16.422370173102486,0.00000000000004436871051061238,25.989553072625682,1.5504469273743169,-0.0000000000000019916011435086696
1-May,86-1,24.94,43.962370173102485,-19.022370173102484,0.00000000000004436871051061238,25.989553072625682,-1.049553072625681,-0.0000000000000019916011435086696
1-May,84-1,29.58,43.962370173102485,-14.382370173102487,0.00000000000004436871051061238,25.989553072625682,3.590446927374316,-0.0000000000000019916011435086696
1-May,82-1,37.82,43.962370173102485,-6.142370173102485,0.00000000000004436871051061238,25.989553072625682,11.830446927374318,-0.0000000000000019916011435086696
1-May,81-1,13.77,43.962370173102485,-30.192370173102486,0.00000000000004436871051061238,25.989553072625682,-12.219553072625683,-0.0000000000000019916011435086696
1-May,80-1,15.77,43.962370173102485,-28.192370173102486,0.00000000000004436871051061238,25.989553072625682,-10.219553072625683,-0.0000000000000019916011435086696
1-May,79-1,21.41,43.962370173102485,-22.552370173102485,0.00000000000004436871051061238,25.989553072625682,-4.579553072625682,-0.0000000000000019916011435086696
1-May,78-1,29.94,43.962370173102485,-14.022370173102484,0.00000000000004436871051061238,25.989553072625682,3.950446927374319,-0.0000000000000019916011435086696
1-May,77-1,30.22,43.962370173102485,-13.742370173102486,0.00000000000004436871051061238,25.989553072625682,4.230446927374317,-0.0000000000000019916011435086696
1-May,72-1,15.77,43.962370173102485,-28.192370173102486,0.00000000000004436871051061238,25.989553072625682,-10.219553072625683,-0.0000000000000019916011435086696
1-May,71-1,27.54,43.962370173102485,-16.422370173102486,0.00000000000004436871051061238,25.989553072625682,1.5504469273743169,-0.0000000000000019916011435086696
1-May,67-1,32.54,43.962370173102485,-11.422370173102486,0.00000000000004436871051061238,25.989553072625682,6.550446927374317,-0.0000000000000019916011435086696
1-May,66-1,36,43.962370173102485,-7.962370173102485,0.00000000000004436871051061238,25.989553072625682,10.010446927374318,-0.0000000000000019916011435086696
1-May,65-1,32.82,43.962370173102485,-11.142370173102485,0.00000000000004436871051061238,25.989553072625682,6.830446927374318,-0.0000000000000019916011435086696
1-May,63-1,37.82,43.962370173102485,-6.142370173102485,0.00000000000004436871051061238,25.989553072625682,11.830446927374318,-0.0000000000000019916011435086696
1-May,61-1,40.56,43.962370173102485,-3.402370173102483,0.00000000000004436871051061238,25.989553072625682,14.57044692737432,-0.0000000000000019916011435086696
1-May,60-1,16.77,43.962370173102485,-27.192370173102486,0.00000000000004436871051061238,25.989553072625682,-9.219553072625683,-0.0000000000000019916011435086696
1-May,59-1,33.22,43.962370173102485,-10.742370173102486,0.00000000000004436871051061238,25.989553072625682,7.230446927374317,-0.0000000000000019916011435086696
1-May,58-1,15.11,43.962370173102485,-28.852370173102486,0.00000000000004436871051061238,25.989553072625682,-10.879553072625683,-0.0000000000000019916011435086696
1-May,57-1,27.54,43.962370173102485,-16.422370173102486,0.00000000000004436871051061238,25.989553072625682,1.5504469273743169,-0.0000000000000019916011435086696
1-May,55-1,56.23,43.962370173102485,12.267629826897512,0.00000000000004436871051061238,25.989553072625682,30.240446927374315,-0.0000000000000019916011435086696
1-May,54-1,31.54,43.962370173102485,-12.422370173102486,0.00000000000004436871051061238,25.989553072625682,5.550446927374317,-0.0000000000000019916011435086696
1-May,53-1,13.77,43.962370173102485,-30.192370173102486,0.00000000000004436871051061238,25.989553072625682,-12.219553072625683,-0.0000000000000019916011435086696
1-May,51-1,16.57,43.962370173102485,-27.392370173102485,0.00000000000004436871051061238,25.989553072625682,-9.419553072625682,-0.0000000000000019916011435086696
1-May,50-1,26.94,43.962370173102485,-17.022370173102484,0.00000000000004436871051061238,25.989553072625682,0.950446927374319,-0.0000000000000019916011435086696
1-May,49-1,19.41,43.962370173102485,-24.552370173102485,0.00000000000004436871051061238,25.989553072625682,-6.579553072625682,-0.0000000000000019916011435086696
1-May,47-1,35.49,43.962370173102485,-8.472370173102483,0.00000000000004436871051061238,25.989553072625682,9.50044692737432,-0.0000000000000019916011435086696
1-May,45-1,16.41,43.962370173102485,-27.552370173102485,0.00000000000004436871051061238,25.989553072625682,-9.579553072625682,-0.0000000000000019916011435086696
1-May,44-1,32.82,43.962370173102485,-11.142370173102485,0.00000000000004436871051061238,25.989553072625682,6.830446927374318,-0.0000000000000019916011435086696
1-May,43-1,30,43.962370173102485,-13.962370173102485,0.00000000000004436871051061238,25.989553072625682,4.010446927374318,-0.0000000000000019916011435086696
1-May,42-1,24.94,43.962370173102485,-19.022370173102484,0.00000000000004436871051061238,25.989553072625682,-1.049553072625681,-0.0000000000000019916011435086696
1-May,42-2,29.94,43.962370173102485,-14.022370173102484,0.00000000000004436871051061238,25.989553072625682,3.950446927374319,-0.0000000000000019916011435086696
1-May,41-1,33.18,43.962370173102485,-10.782370173102485,0.00000000000004436871051061238,25.989553072625682,7.1904469273743175,-0.0000000000000019916011435086696
1-May,39-1,16.41,43.962370173102485,-27.552370173102485,0.00000000000004436871051061238,25.989553072625682,-9.579553072625682,-0.0000000000000019916011435086696
1-May,37-1,16,43.962370173102485,-27.962370173102485,0.00000000000004436871051061238,25.989553072625682,-9.989553072625682,-0.0000000000000019916011435086696
1-May,35-1,20,43.962370173102485,-23.962370173102485,0.00000000000004436871051061238,25.989553072625682,-5.989553072625682,-0.0000000000000019916011435086696
1-May,34-1,37.82,43.962370173102485,-6.142370173102485,0.00000000000004436871051061238,25.989553072625682,11.830446927374318,-0.0000000000000019916011435086696
1-May,33-1,32.54,43.962370173102485,-11.422370173102486,0.00000000000004436871051061238,25.989553072625682,6.550446927374317,-0.0000000000000019916011435086696
1-May,32-1,16.77,43.962370173102485,-27.192370173102486,0.00000000000004436871051061238,25.989553072625682,-9.219553072625683,-0.0000000000000019916011435086696
1-May,31-1,15.77,43.962370173102485,-28.192370173102486,0.00000000000004436871051061238,25.989553072625682,-10.219553072625683,-0.0000000000000019916011435086696
1-May,29-1,18.41,43.962370173102485,-25.552370173102485,0.00000000000004436871051061238,25.989553072625682,-7.579553072625682,-0.0000000000000019916011435086696
1-May,28-1,19.41,43.962370173102485,-24.552370173102485,0.00000000000004436871051061238,25.989553072625682,-6.579553072625682,-0.0000000000000019916011435086696
1-May,28-2,16.41,43.962370173102485,-27.552370173102485,0.00000000000004436871051061238,25.989553072625682,-9.579553072625682,-0.0000000000000019916011435086696
1-May,28-3,18.41,43.962370173102485,-25.552370173102485,0.00000000000004436871051061238,25.989553072625682,-7.579553072625682,-0.0000000000000019916011435086696
1-May,27-1,29.88,43.962370173102485,-14.082370173102486,0.00000000000004436871051061238,25.989553072625682,3.8904469273743167,-0.0000000000000019916011435086696
1-May,26-1,37.82,43.962370173102485,-6.142370173102485,0.00000000000004436871051061238,25.989553072625682,11.830446927374318,-0.0000000000000019916011435086696
1-May,25-1,41.29,43.962370173102485,-2.672370173102486,0.00000000000004436871051061238,25.989553072625682,15.300446927374317,-0.0000000000000019916011435086696
1-May,24-1,16.41,43.962370173102485,-27.552370173102485,0.00000000000004436871051061238,25.989553072625682,-9.579553072625682,-0.0000000000000019916011435086696
1-May,22-1,31.44,43.962370173102485,-12.522370173102484,0.00000000000004436871051061238,25.989553072625682,5.450446927374319,-0.0000000000000019916011435086696
1-May,20-1,16.77,43.962370173102485,-27.192370173102486,0.00000000000004436871051061238,25.989553072625682,-9.219553072625683,-0.0000000000000019916011435086696
1-May,19-1,17.77,43.962370173102485,-26.192370173102486,0.00000000000004436871051061238,25.989553072625682,-8.219553072625683,-0.0000000000000019916011435086696
1-May,18-1,37.54,43.962370173102485,-6.422370173102486,0.00000000000004436871051061238,25.989553072625682,11.550446927374317,-0.0000000000000019916011435086696
1-May,17-1,15.77,43.962370173102485,-28.192370173102486,0.00000000000004436871051061238,25.989553072625682,-10.219553072625683,-0.0000000000000019916011435086696
1-May,14-1,29.94,43.962370173102485,-14.022370173102484,0.00000000000004436871051061238,25.989553072625682,3.950446927374319,-0.0000000000000019916011435086696
1-May,13-1,36.82,43.962370173102485,-7.142370173102485,0.00000000000004436871051061238,25.989553072625682,10.830446927374318,-0.0000000000000019916011435086696
1-May,12-1,19.11,43.962370173102485,-24.852370173102486,0.00000000000004436871051061238,25.989553072625682,-6.879553072625683,-0.0000000000000019916011435086696
1-May,10-1,31.54,43.962370173102485,-12.422370173102486,0.00000000000004436871051061238,25.989553072625682,5.550446927374317,-0.0000000000000019916011435086696
1-May,9-1,55.08,43.962370173102485,11.117629826897513,0.00000000000004436871051061238,25.989553072625682,29.090446927374316,-0.0000000000000019916011435086696
1-May,8-1,19.41,43.962370173102485,-24.552370173102485,0.00000000000004436871051061238,25.989553072625682,-6.579553072625682,-0.0000000000000019916011435086696
1-May,3-1,35.18,43.962370173102485,-8.782370173102485,0.00000000000004436871051061238,25.989553072625682,9.190446927374317,-0.0000000000000019916011435086696
1-May,2-1,31.58,43.962370173102485,-12.382370173102487,0.00000000000004436871051061238,25.989553072625682,5.590446927374316,-0.0000000000000019916011435086696
1-May,1-1,16.77,43.962370173102485,-27.192370173102486,0.00000000000004436871051061238,25.989553072625682,-9.219553072625683,-0.0000000000000019916011435086696
2-May,78-1,26.24,43.962370173102485,-17.722370173102487,0.00000000000004436871051061238,25.989553072625682,0.2504469273743162,-0.0000000000000019916011435086696
2-May,76-1,35,43.962370173102485,-8.962370173102485,0.00000000000004436871051061238,25.989553072625682,9.010446927374318,-0.0000000000000019916011435086696
2-May,75-1,13.77,43.962370173102485,-30.192370173102486,0.00000000000004436871051061238,25.989553072625682,-12.219553072625683,-0.0000000000000019916011435086696
2-May,73-1,15.77,43.962370173102485,-28.192370173102486,0.00000000000004436871051061238,25.989553072625682,-10.219553072625683,-0.0000000000000019916011435086696
2-May,71-1,27.54,43.962370173102485,-16.422370173102486,0.00000000000004436871051061238,25.989553072625682,1.5504469273743169,-0.0000000000000019916011435086696
2-May,69-1,35.46,43.962370173102485,-8.502370173102484,0.00000000000004436871051061238,25.989553072625682,9.470446927374319,-0.0000000000000019916011435086696
2-May,68-1,35.82,43.962370173102485,-8.142370173102485,0.00000000000004436871051061238,25.989553072625682,9.830446927374318,-0.0000000000000019916011435086696
2-May,67-1,18.11,43.962370173102485,-25.852370173102486,0.00000000000004436871051061238,25.989553072625682,-7.879553072625683,-0.0000000000000019916011435086696
2-May,66-1,50,43.962370173102485,6.037629826897515,0.00000000000004436871051061238,25.989553072625682,24.010446927374318,-0.0000000000000019916011435086696
2-May,65-1,20,43.962370173102485,-23.962370173102485,0.00000000000004436871051061238,25.989553072625682,-5.989553072625682,-0.0000000000000019916011435086696
2-May,64-1,27.94,43.962370173102485,-16.022370173102484,0.00000000000004436871051061238,25.989553072625682,1.950446927374319,-0.0000000000000019916011435086696
2-May,63-1,28.94,43.962370173102485,-15.022370173102484,0.00000000000004436871051061238,25.989553072625682,2.950446927374319,-0.0000000000000019916011435086696
2-May,62-1,16,43.962370173102485,-27.962370173102485,0.00000000000004436871051061238,25.989553072625682,-9.989553072625682,-0.0000000000000019916011435086696
